Exported SMaRT Impedance Data
Experiment start time : 03-10-2022 12:41:40

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Impedance Magnitude (Ohms),Impedance Phase Degrees ('),Admittance Magnitude (S),Capacitance Magnitude (F)
1;1;1;00:00:10;1000000;0,025;0;-;-;-;633,4442;-23,70347;1,578671E-03;2,512534E-10;
2;1;2;00:00:16;630957,3125;0,025;0;-;-;-;669,2476;-15,74334;1,494215E-03;3,769063E-10;
3;1;3;00:00:19;398107,1875;0,025;0;-;-;-;687,367;-10,07523;1,454827E-03;5,816095E-10;
4;1;4;00:00:21;251188,640625;0,025;0;-;-;-;696,097;-6,906514;1,436581E-03;9,102284E-10;
5;1;5;00:00:23;158489,3125;0,025;0;-;-;-;701,1462;-4,946591;1,426236E-03;1,432226E-09;
6;1;6;00:00:25;100000;0,025;0;-;-;-;704,3246;-3,847007;0,0014198;2,259682E-09;
7;1;7;00:00:29;63095,734375;0,025;0;-;-;-;705,724;-3,399552;1,416985E-03;3,574253E-09;
8;1;8;00:00:31;39810,71875;0,025;0;-;-;-;709,191;-3,488355;1,410057E-03;5,637116E-09;
9;1;9;00:00:33;25118,86328125;0,025;0;-;-;-;714,4187;-4,09056;1,399739E-03;8,868852E-09;
10;1;10;00:00:35;15848,931640625;0,025;0;-;-;-;722,187;-5,173038;1,384683E-03;1,390499E-08;
11;1;11;00:00:37;10000;0,025;0;-;-;-;733,8401;-6,806021;1,362695E-03;2,168796E-08;
12;1;12;00:00:39;6309,5732421875;0,025;0;-;-;-;751,0302;-9,135506;1,331504E-03;3,358635E-08;
13;1;13;00:00:41;3981,07177734375;0,025;0;-;-;-;776,501;-12,35965;1,287828E-03;5,14847E-08;
14;1;14;00:00:43;2511,88647460938;0,025;0;-;-;-;815,3245;-16,74436;1,226505E-03;7,771229E-08;
15;1;15;00:00:45;1584,89318847656;0,025;0;-;-;-;876,7573;-22,5612;1,140566E-03;1,145357E-07;
16;1;16;00:00:47;1000;0,025;0;-;-;-;978,7912;-29,92037;1,021668E-03;1,626036E-07;
17;1;17;00:00:49;630,957336425781;0,025;0;-;-;-;1151,952;-38,43163;8,680921E-04;2,189707E-07;
18;1;18;00:00:51;398,107177734375;0,025;0;-;-;-;1441,524;-47,14688;6,937103E-04;2,77331E-07;
19;1;19;00:00:55;251,18864440918;0,025;0;-;-;-;1909,753;-55,0693;5,236279E-04;3,317745E-07;
20;1;20;00:00:56;158,489318847656;0,025;0;-;-;-;2638,261;-61,57614;3,790375E-04;3,806295E-07;
21;1;21;00:00:59;100;0,025;0;-;-;-;3748,752;-66,76313;2,667554E-04;4,245545E-07;
22;1;22;00:01:01;63,0957374572754;0,025;0;-;-;-;5434,431;-70,90569;1,840119E-04;4,641583E-07;
23;1;23;00:01:03;39,8107147216797;0,025;0;-;-;-;8007,902;-74,29099;1,248766E-04;4,99231E-07;
24;1;24;00:01:05;25,1188640594482;0,025;0;-;-;-;11966,9;-76,99931;8,356383E-05;5,294666E-07;
25;1;25;00:01:07;15,8489322662354;0,025;0;-;-;-;18081,14;-79,0901;5,530625E-05;5,553853E-07;
26;1;26;00:01:09;10;0,025;0;-;-;-;27518,08;-80,61064;3,633974E-05;5,783651E-07;
27;1;27;00:01:11;6,30957365036011;0,025;0;-;-;-;42053,41;-81,70408;2,377928E-05;5,998173E-07;
28;1;28;00:01:13;3,98107171058655;0,025;0;-;-;-;64491,1;-82,47168;1,550602E-05;6,198983E-07;
29;1;29;00:01:16;2,51188659667969;0,025;0;-;-;-;98995,68;-83,02033;1,010145E-05;6,400354E-07;
30;1;30;00:01:18;1,58489310741425;0,025;0;-;-;-;152114,1;-83,41809;6,574011E-06;6,601623E-07;
31;1;31;00:01:20;1;0,025;0;-;-;-;234215,8;-83,79071;4,269568E-06;6,795229E-07;
32;2;1;00:01:28;1000000;0,025;0;-;-;-;603,0992;-22,36465;1,658102E-03;2,638952E-10;
33;2;2;00:01:36;630957,3125;0,025;0;-;-;-;635,6091;-14,88456;1,573294E-03;3,968534E-10;
34;2;3;00:01:39;398107,1875;0,025;0;-;-;-;651,0779;-9,547817;1,535914E-03;6,140267E-10;
35;2;4;00:01:42;251188,640625;0,025;0;-;-;-;659,1837;-6,585981;1,517028E-03;9,612E-10;
36;2;5;00:01:43;158489,3125;0,025;0;-;-;-;663,9464;-4,789076;1,506146E-03;1,512472E-09;
37;2;6;00:01:45;100000;0,025;0;-;-;-;667,5295;-3,799134;1,498061E-03;2,384239E-09;
38;2;7;00:01:50;63095,734375;0,025;0;-;-;-;670,0819;-3,446535;1,492355E-03;3,764371E-09;
39;2;8;00:01:52;39810,71875;0,025;0;-;-;-;674,1403;-3,629656;1,483371E-03;5,930207E-09;
40;2;9;00:01:54;25118,86328125;0,025;0;-;-;-;680,0411;-4,32697;1,470499E-03;9,317191E-09;
41;2;10;00:01:56;15848,931640625;0,025;0;-;-;-;688,6989;-5,531631;1,452013E-03;1,458112E-08;
42;2;11;00:01:58;10000;0,025;0;-;-;-;701,2654;-7,322512;1,425994E-03;2,26954E-08;
43;2;12;00:02:00;6309,5732421875;0,025;0;-;-;-;719,5743;-9,860497;1,389711E-03;3,505457E-08;
44;2;13;00:02:02;3981,07177734375;0,025;0;-;-;-;746,7074;-13,37054;1,339213E-03;5,353894E-08;
45;2;14;00:02:04;2511,88647460938;0,025;0;-;-;-;788,4489;-18,13649;1,268313E-03;8,036125E-08;
46;2;15;00:02:06;1584,89318847656;0,025;0;-;-;-;855,6352;-24,39425;1,168722E-03;1,173631E-07;
47;2;16;00:02:08;1000;0,025;0;-;-;-;968,4039;-32,12577;1,032627E-03;1,643477E-07;
48;2;17;00:02:10;630,957336425781;0,025;0;-;-;-;1159,014;-40,73843;8,62802E-04;2,176363E-07;
49;2;18;00:02:12;398,107177734375;0,025;0;-;-;-;1473,212;-49,22877;6,787888E-04;2,713656E-07;
50;2;19;00:02:15;251,18864440918;0,025;0;-;-;-;1973,868;-56,72837;5,066195E-04;3,209978E-07;
51;2;20;00:02:17;158,489318847656;0,025;0;-;-;-;2745,788;-62,84199;3,641941E-04;3,657237E-07;
52;2;21;00:02:20;100;0,025;0;-;-;-;3917,472;-67,71053;2,552667E-04;4,062696E-07;
53;2;22;00:02:22;63,0957374572754;0,025;0;-;-;-;5696,095;-71,63419;1,755589E-04;4,42836E-07;
54;2;23;00:02:24;39,8107147216797;0,025;0;-;-;-;8414,434;-74,82588;1,188434E-04;4,751112E-07;
55;2;24;00:02:26;25,1188640594482;0,025;0;-;-;-;12593,49;-77,36115;7,940612E-05;5,03123E-07;
56;2;25;00:02:28;15,8489322662354;0,025;0;-;-;-;19040,74;-79,25816;5,251897E-05;5,273955E-07;
57;2;26;00:02:30;10;0,025;0;-;-;-;28936,21;-80,60989;3,455878E-05;5,500202E-07;
58;2;27;00:02:32;6,30957365036011;0,025;0;-;-;-;44184,23;-81,54527;2,263251E-05;5,708907E-07;
59;2;28;00:02:34;3,98107171058655;0,025;0;-;-;-;67573,74;-82,1915;1,479865E-05;5,916192E-07;
60;2;29;00:02:37;2,51188659667969;0,025;0;-;-;-;103385,8;-82,64768;9,672507E-06;6,128571E-07;
61;2;30;00:02:39;1,58489310741425;0,025;0;-;-;-;158498,2;-83,02198;6,30922E-06;6,335719E-07;
62;2;31;00:02:41;1;0,025;0;-;-;-;243282,5;-83,31998;4,110447E-06;6,541981E-07;
63;3;1;00:02:49;1000000;0,025;0;-;-;-;587,3415;-21,6778;1,702587E-03;2,709752E-10;
64;3;2;00:02:57;630957,3125;0,025;0;-;-;-;617,8576;-14,42233;1,618496E-03;4,082553E-10;
65;3;3;00:02:59;398107,1875;0,025;0;-;-;-;633,3576;-9,273838;1,578887E-03;6,312062E-10;
66;3;4;00:03:01;251188,640625;0,025;0;-;-;-;641,4034;-6,427239;1,559081E-03;9,878454E-10;
67;3;5;00:03:03;158489,3125;0,025;0;-;-;-;646,5928;-4,713066;1,546568E-03;1,553064E-09;
68;3;6;00:03:05;100000;0,025;0;-;-;-;650,4042;-3,787317;1,537506E-03;2,447017E-09;
69;3;7;00:03:10;63095,734375;0,025;0;-;-;-;653,6995;-3,479579;1,529755E-03;3,858709E-09;
70;3;8;00:03:12;39810,71875;0,025;0;-;-;-;658,0275;-3,716465;1,519693E-03;6,075418E-09;
71;3;9;00:03:14;25118,86328125;0,025;0;-;-;-;664,3219;-4,463494;1,505294E-03;9,537656E-09;
72;3;10;00:03:16;15848,931640625;0,025;0;-;-;-;673,2794;-5,73102;1,485268E-03;1,491506E-08;
73;3;11;00:03:18;10000;0,025;0;-;-;-;686,2512;-7,611323;1,457192E-03;2,319194E-08;
74;3;12;00:03:20;6309,5732421875;0,025;0;-;-;-;705,041;-10,27867;1,418357E-03;3,577716E-08;
75;3;13;00:03:22;3981,07177734375;0,025;0;-;-;-;733,0062;-13,96848;1,364245E-03;5,453968E-08;
76;3;14;00:03:24;2511,88647460938;0,025;0;-;-;-;776,4088;-18,97799;1,287981E-03;8,160744E-08;
77;3;15;00:03:26;1584,89318847656;0,025;0;-;-;-;847,2416;-25,53261;1,180301E-03;1,185258E-07;
78;3;16;00:03:28;1000;0,025;0;-;-;-;967,2549;-33,49004;1,033854E-03;1,645429E-07;
79;3;17;00:03:30;630,957336425781;0,025;0;-;-;-;1169,896;-42,14222;8,547765E-04;2,156119E-07;
80;3;18;00:03:32;398,107177734375;0,025;0;-;-;-;1501,365;-50,45281;6,660605E-04;2,662772E-07;
81;3;19;00:03:35;251,18864440918;0,025;0;-;-;-;2024,381;-57,66368;4,939782E-04;3,129882E-07;
82;3;20;00:03:39;158,489318847656;0,025;0;-;-;-;2827,254;-63,53609;3,537001E-04;3,551856E-07;
83;3;21;00:03:41;100;0,025;0;-;-;-;4043,413;-68,21354;2,473158E-04;3,936154E-07;
84;3;22;00:03:43;63,0957374572754;0,025;0;-;-;-;5887,868;-72,00406;1,698408E-04;4,284125E-07;
85;3;23;00:03:45;39,8107147216797;0,025;0;-;-;-;8705,84;-75,07449;1,148654E-04;4,592081E-07;
86;3;24;00:03:47;25,1188640594482;0,025;0;-;-;-;13041,76;-77,49208;7,667678E-05;4,858297E-07;
87;3;25;00:03:49;15,8489322662354;0,025;0;-;-;-;19716,49;-79,24219;5,071896E-05;5,093198E-07;
88;3;26;00:03:52;10;0,025;0;-;-;-;29934,31;-80,48595;3,340648E-05;5,316808E-07;
89;3;27;00:03:54;6,30957365036011;0,025;0;-;-;-;45626,06;-81,33325;2,19173E-05;5,5285E-07;
90;3;28;00:03:56;3,98107171058655;0,025;0;-;-;-;69635,29;-81,91879;1,436053E-05;5,741044E-07;
91;3;29;00:03:58;2,51188659667969;0,025;0;-;-;-;106372,3;-82,32578;9,400945E-06;5,956508E-07;
92;3;30;00:04:00;1,58489310741425;0,025;0;-;-;-;162724,9;-82,66148;6,14534E-06;6,171151E-07;
93;3;31;00:04:02;1;0,025;0;-;-;-;249255,5;-82,89454;4,011947E-06;6,385213E-07;
