Exported SMaRT Impedance Data
Experiment start time : 02-08-2022 15:02:41

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Impedance Magnitude (Ohms),Impedance Phase Degrees ('),Admittance Magnitude (S),Capacitance Magnitude (F)
1;1;1;00:00:09;1000000;0,025;0;-;-;-;568,2776;-22,08641;1,759703E-03;2,800655E-10;
2;1;2;00:00:16;630957,3125;0,025;0;-;-;-;598,4534;-14,33883;1,670974E-03;4,214925E-10;
3;1;3;00:00:18;398107,1875;0,025;0;-;-;-;613,1566;-9,950339;1,630905E-03;6,520018E-10;
4;1;4;00:00:20;251188,640625;0,025;0;-;-;-;621,4179;-7,3303;1,609223E-03;1,019616E-09;
5;1;5;00:00:22;158489,3125;0,025;0;-;-;-;627,1795;-5,980488;1,59444E-03;1,601137E-09;
6;1;6;00:00:24;100000;0,025;0;-;-;-;632,1227;-5,623607;1,581971E-03;2,517786E-09;
7;1;7;00:00:28;63095,734375;0,025;0;-;-;-;636,8615;-6,178483;0,0015702;3,96073E-09;
8;1;8;00:00:46;39810,71875;0,025;0;-;-;-;639,618;-7,719662;1,563433E-03;6,250281E-09;
9;1;9;00:00:48;25118,86328125;0,025;0;-;-;-;653,0787;-10,371;1,531209E-03;9,701854E-09;
10;1;10;00:00:50;15848,931640625;0,025;0;-;-;-;676,0384;-14,34836;1,479206E-03;1,485419E-08;
11;1;11;00:00:52;10000;0,025;0;-;-;-;716,3368;-19,87418;1,395992E-03;2,22179E-08;
12;1;12;00:00:54;6309,5732421875;0,025;0;-;-;-;787,6445;-26,96756;1,269608E-03;3,202506E-08;
13;1;13;00:00:56;3981,07177734375;0,025;0;-;-;-;911,822;-35,19239;1,096705E-03;4,3844E-08;
14;1;14;00:00:58;2511,88647460938;0,025;0;-;-;-;1119,809;-43,61957;8,930092E-04;5,658172E-08;
15;1;15;00:01:00;1584,89318847656;0,025;0;-;-;-;1452,473;-51,27318;6,884809E-04;6,913725E-08;
16;1;16;00:01:02;1000;0,025;0;-;-;-;1964,026;-57,61558;5,091581E-04;8,103505E-08;
17;1;17;00:01:04;630,957336425781;0,025;0;-;-;-;2732,728;-62,6062;3,659347E-04;9,230469E-08;
18;1;18;00:01:07;398,107177734375;0,025;0;-;-;-;3873,031;-66,46952;2,581957E-04;1,032213E-07;
19;1;19;00:01:10;251,18864440918;0,025;0;-;-;-;5568,84;-69,43211;1,795706E-04;1,137773E-07;
20;1;20;00:01:12;158,489318847656;0,025;0;-;-;-;8097,702;-71,7455;1,234918E-04;1,240105E-07;
21;1;21;00:01:14;100;0,025;0;-;-;-;11873,83;-73,4406;8,421885E-05;1,340385E-07;
22;1;22;00:01:16;63,0957374572754;0,025;0;-;-;-;17502,04;-74,59869;5,713621E-05;1,441225E-07;
23;1;23;00:01:18;39,8107147216797;0,025;0;-;-;-;25901,41;-75,28907;3,860793E-05;1,543465E-07;
24;1;24;00:01:21;25,1188640594482;0,025;0;-;-;-;38224,67;-75,64606;2,616111E-05;1,657587E-07;
25;1;25;00:01:23;15,8489322662354;0,025;0;-;-;-;56505,96;-75,79408;1,769725E-05;1,777158E-07;
26;1;26;00:01:25;10;0,025;0;-;-;-;83502,21;-75,7533;1,197573E-05;1,905997E-07;
27;1;27;00:01:28;6,30957365036011;0,025;0;-;-;-;122940,1;-75,65776;8,134043E-06;2,05176E-07;
28;1;28;00:01:30;3,98107171058655;0,025;0;-;-;-;181573,4;-75,43182;5,507416E-06;2,201751E-07;
29;1;29;00:01:33;2,51188659667969;0,025;0;-;-;-;266648,2;-75,22157;3,75026E-06;2,376192E-07;
30;1;30;00:01:35;1,58489310741425;0,025;0;-;-;-;391850,4;-74,79219;2,551994E-06;2,562713E-07;
31;1;31;00:01:37;1;0,025;0;-;-;-;574240,4;-74,69823;1,741431E-06;2,771574E-07;
32;2;1;00:01:46;1000000;0,025;0;-;-;-;546,2637;-21,07759;1,830618E-03;2,913519E-10;
33;2;2;00:01:51;630957,3125;0,025;0;-;-;-;574,2931;-13,69109;1,741271E-03;4,392246E-10;
34;2;3;00:01:53;398107,1875;0,025;0;-;-;-;587,7698;-9,545412;1,701346E-03;6,801629E-10;
35;2;4;00:01:55;251188,640625;0,025;0;-;-;-;595,6977;-7,09661;1,678704E-03;1,063639E-09;
36;2;5;00:01:57;158489,3125;0,025;0;-;-;-;601,5571;-5,869829;1,662352E-03;1,669335E-09;
37;2;6;00:01:59;100000;0,025;0;-;-;-;606,7698;-5,59984;1,648072E-03;2,622988E-09;
38;2;7;00:02:04;63095,734375;0,025;0;-;-;-;612,4597;-6,234883;1,63276E-03;4,118535E-09;
39;2;8;00:02:06;39810,71875;0,025;0;-;-;-;620,9669;-7,827188;1,610392E-03;6,438012E-09;
40;2;9;00:02:08;25118,86328125;0,025;0;-;-;-;634,802;-10,54661;1,575294E-03;9,981181E-09;
41;2;10;00:02:10;15848,931640625;0,025;0;-;-;-;658,1932;-14,59328;1,519311E-03;1,525692E-08;
42;2;11;00:02:12;10000;0,025;0;-;-;-;698,968;-20,18905;1,430681E-03;2,276999E-08;
43;2;12;00:02:14;6309,5732421875;0,025;0;-;-;-;770,6262;-27,33047;1,297646E-03;3,27323E-08;
